algorithm,energy_j
FL-Only,2.4316248063622865
FL-Only,1.8640233920630727
FL-Only,1.935469797594106
FL-Only,2.3475812316849027
FL-Only,1.9863549845775053
FL-Only,2.3304934902791556
FL-Only,2.582749184627713
FL-Only,1.774511215048031
FL-Only,2.0579109859863833
FL-Only,2.098845985840577
FL-Only,2.0141974556238313
FL-Only,1.9931427062802878
FL-Only,2.023032829794923
FL-Only,2.146065312701852
FL-Only,2.192540278821498
FL-Only,2.3959799974018887
FL-Only,2.1435193834470194
FL-Only,2.438489136403651
FL-Only,1.9973155801989457
FL-Only,1.840048387896202
FL-Only,2.071373459121725
FL-Only,2.2693231048795734
FL-Only,2.3720004094113474
FL-Only,2.526740265090615
FL-Only,2.224871678427791
FL-Only,2.344280709505128
FL-Only,2.5031450767844166
FL-Only,1.9489543002802439
FL-Only,2.0957836221571426
FL-Only,2.8648956083175023
FL-Only,2.370948347114064
FL-Only,2.281760679643664
FL-Only,2.3805722378360374
FL-Only,1.8053952964250461
FL-Only,1.9831187814259308
FL-Only,1.888827147094664
FL-Only,2.2580009464849646
FL-Only,2.0548067552531486
FL-Only,2.1746102301956483
FL-Only,2.0697578081969032
FL-Only,1.7303872707087065
FL-Only,2.3783239207857374
FL-Only,1.6953533192184111
FL-Only,1.9622671412680013
FL-Only,1.8106081517630668
FL-Only,1.9230267780866208
FL-Only,2.202079509207494
FL-Only,2.4686359238355275
FL-Only,1.7472632928551053
FL-Only,2.0062403312783603
FL-Only,1.6987465724208013
FL-Only,1.9938036973709217
FL-Only,2.1685481537073
FL-Only,2.347906012325362
FL-Only,1.603411007490197
FL-Only,2.292042369540527
FL-Only,1.8990588776594204
FL-Only,1.83622277948406
FL-Only,2.1674118253336707
FL-Only,2.3118037465603725
FL-Only,2.1240826783356965
FL-Only,1.8679722937003982
FL-Only,2.1239469017051418
FL-Only,1.9629039383570692
FL-Only,2.305840378538364
FL-Only,2.4274423204760702
FL-Only,2.4109571936482723
FL-Only,2.1449048875211565
FL-Only,2.439646456617057
FL-Only,1.8865870860516274
FL-Only,2.609979513765596
FL-Only,1.8851418240312845
FL-Only,1.6262292488895533
FL-Only,2.5022825936496327
FL-Only,1.966785319329723
FL-Only,2.1801186316863457
FL-Only,1.8840515238935363
FL-Only,2.7598096790938373
FL-Only,2.6200289588748515
FL-Only,2.549010914255885
FL-Only,2.172796296216782
FL-Only,2.4030204012755925
FL-Only,2.1363125675760575
FL-Only,2.4395279473695117
FL-Only,2.044062784170119
FL-Only,2.5588537392601243
FL-Only,2.031094943181743
FL-Only,2.06039894668407
FL-Only,2.0296355245295015
FL-Only,2.199652710096904
FL-Only,2.049845472525129
FL-Only,2.2757119368553957
FL-Only,2.025905358282451
FL-Only,2.35402343846548
FL-Only,2.5417386906720094
FL-Only,2.170007163099122
FL-Only,2.7223287361706205
FL-Only,2.4409025704608984
FL-Only,2.7016650200379244
FL-Only,2.1342106768206253
FL-Only,1.7213435263269166
FL-Only,1.9678165961407343
FL-Only,1.994132733936845
FL-Only,1.9041194342193926
FL-Only,1.5834566012548597
FL-Only,2.4143588591037624
FL-Only,1.6701150562647817
FL-Only,2.3896508552307996
FL-Only,2.713871892123221
FL-Only,1.9491900157325757
FL-Only,2.2499931867125804
FL-Only,2.0471528688459606
FL-Only,2.3633855942678927
FL-Only,1.8418420170816754
FL-Only,2.115997901465644
FL-Only,2.4392645080428337
FL-Only,2.137391403304411
FL-Only,1.729814056558951
FL-Only,2.47034658159907
FL-Only,1.8156382151254804
FL-Only,2.1703134089492684
FL-Only,2.300322228589624
FL-Only,2.1809213821046707
FL-Only,2.8046587826790645
FL-Only,2.3393238600565613
FL-Only,2.0977936688472703
FL-Only,2.3054870293862657
FL-Only,2.204165714180698
FL-Only,2.1614473084521597
FL-Only,2.212897095983043
FL-Only,2.0380055603436755
FL-Only,2.2049286292165156
FL-Only,2.01958328635578
FL-Only,1.6607813654813273
FL-Only,2.444171757576777
FL-Only,2.0041144605218713
FL-Only,2.186477855631861
FL-Only,1.9538110216996987
FL-Only,1.961599070157059
FL-Only,1.8819408025846225
FL-Only,2.394660615131363
FL-Only,2.4569481721276953
FL-Only,2.1566911176579264
FL-Only,2.011542305634648
FL-Only,1.7131879233973932
FL-Only,2.355221245516331
FL-Only,1.9754482761569017
FL-Only,1.8617467465116255
FL-Only,2.1575499627480865
FL-Only,2.063795571687509
FL-Only,1.7583420165584447
FL-Only,1.793774085044005
FL-Only,2.2368281385740905
FL-Only,1.9808316354278075
FL-Only,2.2816467122716655
FL-Only,2.1878050770709954
FL-Only,2.420265827306148
FL-Only,1.9353065683323145
FL-Only,2.2100411994962927
FL-Only,2.3146748441874823
FL-Only,1.9884358886369782
FL-Only,2.4408184399541195
FL-Only,1.720100355572021
FL-Only,1.9351012227792528
FL-Only,1.7104485550466766
FL-Only,1.9601442568823548
FL-Only,2.1101173136963447
FL-Only,2.364527185508768
FL-Only,2.1099350929906895
FL-Only,1.9963935805270105
FL-Only,1.7503005185843539
FL-Only,1.8367419094846458
FL-Only,2.230033135232062
FL-Only,2.377415328385439
FL-Only,2.0418407383951234
FL-Only,2.4624417468887505
FL-Only,1.904921311037578
FL-Only,2.049240520348863
FL-Only,2.0710144404165876
FL-Only,2.5445887573825408
FL-Only,2.1844840547146456
FL-Only,1.6860043403715173
FL-Only,2.395526810756825
FL-Only,2.6262493147699946
FL-Only,2.08556689369785
FL-Only,1.9185527601380763
FL-Only,2.3729784129885783
FL-Only,2.656780276273135
FL-Only,2.3689727925198527
FL-Only,1.731264360806648
FL-Only,2.344707908366083
FL-Only,2.2542855060464704
FL-Only,1.903705376552679
FL-Only,2.4825150042549184
FL-Only,2.263094596385022
FL-Only,2.4892593168820105
FL-Only,1.8761391532706202
FL-Only,2.252884658046176
FL-Only,1.919065554051507
FL-Only,2.213898080450148
FL-Only,2.531124166165762
FL-Only,1.781984225239648
FL-Only,1.79679770027817
FL-Only,2.3965124665466915
FL-Only,2.1463563240682015
FL-Only,2.452185912347358
FL-Only,1.941720528059589
FL-Only,2.163207172937941
FL-Only,2.327537235538136
FL-Only,2.204231649030382
FL-Only,1.6885031892051463
FL-Only,2.878230350104488
FL-Only,2.2047797163308487
FL-Only,1.8041723919315784
FL-Only,2.2310635722753824
FL-Only,2.2607194212073907
FL-Only,2.4064322822421467
FL-Only,2.389203384473193
FL-Only,2.094828107287697
FL-Only,1.7057034403319093
FL-Only,2.2690316622054096
FL-Only,1.726256657982932
FL-Only,2.46353310762188
FL-Only,1.9609484448971253
FL-Only,2.313819766341122
FL-Only,1.9807084465442835
FL-Only,2.0230547991722077
FL-Only,1.9433497873186936
FL-Only,2.3347490339558608
FL-Only,1.9896924789743515
FL-Only,2.348281278753316
FL-Only,1.9964408874481525
FL-Only,2.0902940908536185
FL-Only,2.1591757545094845
FL-Only,2.18968597432607
FL-Only,1.9115552816852956
FL-Only,2.3315823735197503
FL-Only,2.0799944848667744
FL-Only,2.290326390224821
FL-Only,2.1458131064141077
FL-Only,2.3013051063096235
FL-Only,2.0438738290211216
FL-Only,1.946283692812412
FL-Only,2.2601294244852412
FL-Only,2.0226166703637922
FL-Only,2.5263669040344965
FL-Only,2.167455429170622
FL-Only,1.7956031303289335
FL-Only,1.9989497840183232
FL-Only,1.8921794286842335
FL-Only,2.4268130453384638
FL-Only,2.3495734729575255
FL-Only,2.1342508296311475
FL-Only,2.224839015477278
FL-Only,2.1273787037348404
FL-Only,2.371983729076657
FL-Only,2.284116563848505
FL-Only,2.33059373168943
FL-Only,2.100503737113677
FL-Only,1.9870575703867608
FL-Only,2.321586275936245
FL-Only,2.5502458099682634
FL-Only,2.4353506932448266
FL-Only,2.5580679456010795
FL-Only,2.191804217009488
FL-Only,1.8997422981753114
FL-Only,1.9226537128220451
FL-Only,2.5059290201425415
FL-Only,1.6696185713574716
FL-Only,2.5382272300636157
FL-Only,1.9467902552585985
FL-Only,2.646234611835863
FL-Only,2.1317847377462917
FL-Only,2.3364232721421394
FL-Only,2.7653419707526905
FL-Only,2.0648218673276415
FL-Only,2.0604912800390203
FL-Only,1.9707314866388925
FL-Only,1.8915399165466527
FL-Only,2.064905325121303
FL-Only,2.0068510575114797
FL-Only,1.8274337032538854
FL-Only,2.0956958740900835
FL-Only,2.2660449349133898
FL-Only,1.9188564065604305
FL-Only,2.108087950380535
FL-Only,2.512878154437824
FL-Only,1.783760965574936
FL-Only,2.648370151515645
FL-Only,1.9761019181734816
FL-Only,2.2018332581076736
FL-Only,2.480024096749703
FL-Only,2.5587597753124913
FL-Only,2.2712137415322884
FL-Only,1.9708175764140572
FL-Only,1.9480346916252218
FL-Only,2.0016777560129864
FL-Only,2.6374281882138293
FL-Only,2.0511484594306544
FL-Only,2.2334958724652316
FL-Only,1.8807106353485454
FL-Only,1.8516632745974342
FL-Only,2.1568091938051515
FL-Only,2.066215959494364
FL-Only,2.085059940143936
FL-Only,1.7683999869698057
FL-Only,2.1310402835730473
FL-Only,2.549711702991437
FL-Only,1.9299161960739364
FL-Only,2.3815382836003787
FL-Only,1.2561942460172733
FL-Only,1.9429949395816533
FL-Only,1.65711921111936
FL-Only,2.4689405603472903
FL-Only,2.376724653040319
FL-Only,1.883142016306209
FL-Only,2.224633505010277
FL-Only,2.4600410327570748
FL-Only,2.5001554559079624
FL-Only,2.0453060094689097
FL-Only,1.5801151056461795
FL-Only,1.9181766886525673
FL-Only,2.3476653054904544
FL-Only,2.691514696855462
FL-Only,2.135984149594561
FL-Only,1.9934399792861717
FL-Only,2.7690352638005438
FL-Only,2.254679024905022
FL-Only,1.8332358544790053
FL-Only,2.1193218340187165
FL-Only,2.407981332844132
FL-Only,2.131843460444542
FL-Only,2.3549450311033473
FL-Only,1.7359080993149791
FL-Only,1.7799830712290512
FL-Only,1.9604071406109314
FL-Only,2.0771941056005234
FL-Only,2.2361587957848927
FL-Only,2.314284143166048
FL-Only,2.7862573636382035
FL-Only,1.959452347371696
FL-Only,2.0689908382307274
FL-Only,1.966650947304641
FL-Only,2.4284821927794358
FL-Only,2.442559201359079
FL-Only,2.034504876047256
FL-Only,2.682962424708494
FL-Only,1.9671040588823812
FL-Only,2.415718814127116
FL-Only,2.5252668207381173
FL-Only,1.7987124132228132
FL-Only,2.299029131129833
FL-Only,1.4469381213561108
FL-Only,2.362646787753458
FL-Only,1.8657856982580925
FL-Only,2.2964071604110923
FL-Only,2.344787076336426
FL-Only,2.438995727725522
FL-Only,2.3796755603174606
FL-Only,2.164420908052515
FL-Only,2.051837060121636
FL-Only,2.13080755285933
FL-Only,1.8620716092287783
FL-Only,2.095384509034344
FL-Only,2.0750005227412442
FL-Only,1.9466396285902907
FL-Only,1.7007721497323005
FL-Only,1.8205504816581037
FL-Only,1.3372712199712766
FL-Only,2.0705671684916442
FL-Only,2.2430086512613223
FL-Only,1.4578979106020913
FL-Only,2.211072413198191
FL-Only,2.1184016664340426
FL-Only,1.8463970134768923
FL-Only,2.038749056444003
FL-Only,2.4211074746260715
FL-Only,1.8986592223316199
FL-Only,2.1703435775439437
FL-Only,2.239421743499105
FL-Only,1.9378705149424102
FL-Only,2.4101339194425426
FL-Only,2.254190963754686
FL-Only,2.085006977904292
FL-Only,2.7597160417547144
FL-Only,2.4112452367937687
FL-Only,1.7149704914925386
FL-Only,2.04959738964771
FL-Only,2.7863937928065656
FL-Only,1.8965971791040341
FL-Only,2.1671141185505474
FL-Only,2.4675962911695835
FL-Only,2.3182989696279233
FL-Only,2.3554890911959627
FL-Only,2.3402985730773094
FL-Only,2.156551323477314
FL-Only,1.9455828866738603
FL-Only,2.2621691616623028
FL-Only,2.0460836302102012
FL-Only,2.025811390178143
FL-Only,2.5324777468812396
FL-Only,2.0517030341731743
FL-Only,2.5901816438209107
FL-Only,2.2162457160163913
FL-Only,2.1089398852797037
FL-Only,1.6810690752314885
FL-Only,2.6969227778081137
FL-Only,2.1484598547443547
FL-Only,1.5641388130179426
FL-Only,2.4048332130924694
FL-Only,2.137050512494428
FL-Only,1.9097180333582588
FL-Only,2.3902453210285093
FL-Only,1.4924270415649303
FL-Only,1.9657634398638377
FL-Only,2.0727541826913605
FL-Only,2.369864490354583
FL-Only,2.7279848985407287
FL-Only,2.0868496462247617
FL-Only,2.2686656022588436
FL-Only,2.859084180056633
FL-Only,2.151222096436637
FL-Only,2.270795356454008
FL-Only,1.8307633136435715
FL-Only,2.6554651277036267
FL-Only,1.9660521030195022
FL-Only,2.2192913941564543
FL-Only,2.2119808330769075
FL-Only,2.1720172870799046
FL-Only,2.0379470711009176
FL-Only,2.2122621712117057
FL-Only,2.603395648604257
FL-Only,2.7384809657855493
FL-Only,2.104813138527537
FL-Only,2.0340384714350934
FL-Only,1.94133877772373
FL-Only,2.8430229864440566
FL-Only,2.1832394037605796
FL-Only,2.4376809829491943
FL-Only,2.3297384454500234
FL-Only,2.7197676382601386
FL-Only,2.086093328254732
FL-Only,1.864376376271223
FL-Only,2.6297385519352594
FL-Only,2.3830530627174977
FL-Only,2.267721040398883
FL-Only,2.5460796976147955
FL-Only,2.2824392652714525
FL-Only,2.555034378185045
FL-Only,2.2136207090413236
FL-Only,2.382702796773086
FL-Only,2.2858089619646775
FL-Only,2.0660767963622013
FL-Only,2.0970092656189268
FL-Only,2.0486415484499716
FL-Only,2.2184956705916137
FL-Only,2.0324029791491847
FL-Only,2.2624620875387933
FL-Only,2.2536906042015445
FL-Only,2.202929766461839
FL-Only,2.207409816792203
FL-Only,2.0039311270091114
FL-Only,2.077250097096319
FL-Only,1.7189829228886941
FL-Only,2.1190737086540663
FL-Only,1.8956607026287442
FL-Only,2.175761927142048
FL-Only,1.9656618064173266
FL-Only,1.6209264180001934
FL-Only,2.7311302887544664
FL-Only,2.0902912216768144
FL-Only,2.5233409283143944
FL-Only,2.014036657769279
FL-Only,2.5881140374715286
FL-Only,1.852861951238091
FL-Only,2.1954161465707327
FL-Only,1.8681893297309347
FL-Only,2.8209917426659867
FL-Only,2.085690539517472
FL-Only,2.3637407586625883
FL-Only,2.266248975990261
FL-Only,2.1434169682893884
FL-Only,2.2835717250624197
FL-Only,2.500666618175635
FL-Only,2.322397130223527
FL-Only,2.1919133573059635
FL-Only,2.283985317998414
FL-Only,2.6440799808674584
FL-Only,2.042462923745612
FL-Only,1.6716971786007668
FL-Only,1.86710274957352
FL-Only,1.886292134994763
FL-Only,1.9226298538156836
FL-Only,1.9314979987688714
FL-Only,2.1439113096115507
FL-Only,2.2138338256546
FL-Only,2.2110613051683874
FL-Only,1.9615882983105013
FL-Only,2.4064262174910596
FL-Only,2.2878896020188617
FL-Only,2.557977628464029
FL-Only,2.3684643484352526
FL-Only,2.059820806284097
FL-Only,2.486815982337184
FL-Only,2.2205852102687165
FL-Only,2.355878483671182
FL-Only,2.3358708715519128
FL-Only,2.1179254830138268
FL-Only,2.176643758151096
FL-Only,2.1161053449300167
FL-Only,1.9299398576336855
FL-Only,1.5966687472874384
FL-Only,1.97099816738611
FL-Only,2.2013847393683275
FL-Only,2.4300808988397207
FL-Only,2.3553654170196627
FL-Only,2.0778598214930346
FL-Only,1.9745144284743643
FL-Only,2.103592458646436
FL-Only,1.8984483323967594
FL-Only,1.6042604361437243
FL-Only,1.751352686756515
FL-Only,2.5046832704056627
FL-Only,2.62917950560313
FL-Only,2.3445167712742996
FL-Only,2.1349966226854695
FL-Only,1.7906110638562895
FL-Only,2.1084279374145836
FL-Only,2.3078545258998173
FL-Only,2.364109368303448
FL-Only,2.32771323821027
FL-Only,2.4620685614643465
FL-Only,2.6512816841664932
FL-Only,2.0455042332510502
FL-Only,2.8737705084105993
FL-Only,1.6288561125212062
FL-Only,1.949195647046759
FL-Only,2.201600065381006
FL-Only,2.291648688035551
FL-Only,2.1031380013385395
FL-Only,2.0220923875453654
FL-Only,2.7182670368132804
FL-Only,2.009771175367539
FL-Only,1.8870015185185471
FL-Only,2.5862330184436075
FL-Only,2.369081394319177
FL-Only,2.4324370432109075
FL-Only,2.2005347792944874
FL-Only,1.7949954337664003
FL-Only,2.171831886426807
FL-Only,1.7594686005645155
FL-Only,2.2125152229234417
DQN-Only,2.5234755438055387
DQN-Only,2.641977848273273
DQN-Only,2.3140574215759053
DQN-Only,2.5500635721435643
DQN-Only,2.086200172273519
DQN-Only,2.6114301132569393
DQN-Only,2.5294214844512406
DQN-Only,2.1152876666819345
DQN-Only,2.488925830316335
DQN-Only,2.645993715785015
DQN-Only,2.362083775510207
DQN-Only,2.1090384538075218
DQN-Only,2.3899138300625062
DQN-Only,2.4951281697250276
DQN-Only,2.1069305382670915
DQN-Only,2.0570535819770916
DQN-Only,2.486471553593155
DQN-Only,2.571187680858424
DQN-Only,2.943651863246299
DQN-Only,2.526936035556758
DQN-Only,2.000489858365925
DQN-Only,2.9127712175616662
DQN-Only,2.6362403911526195
DQN-Only,1.7769198690354995
DQN-Only,2.05069456455499
DQN-Only,2.2019703954098935
DQN-Only,2.5753379723589367
DQN-Only,1.6718490459914523
DQN-Only,2.3065532335629286
DQN-Only,2.5593185186118963
DQN-Only,1.5441812337250407
DQN-Only,2.5496897641361724
DQN-Only,2.5834377212912383
DQN-Only,2.102259967737242
DQN-Only,2.016156935053189
DQN-Only,2.097867969524473
DQN-Only,1.589674914102956
DQN-Only,2.248405877730907
DQN-Only,2.4016626286154334
DQN-Only,1.9976102273200944
DQN-Only,2.6129515227824065
DQN-Only,2.368800864328026
DQN-Only,2.413012983681489
DQN-Only,2.2271193370620836
DQN-Only,2.548646740604688
DQN-Only,2.702389440588332
DQN-Only,2.22556876519414
DQN-Only,2.5536977212673038
DQN-Only,2.556785310158122
DQN-Only,2.4573380672435006
DQN-Only,2.8109168177051087
DQN-Only,2.1360016999056586
DQN-Only,2.221629233137624
DQN-Only,2.1218298071174093
DQN-Only,2.543586077843284
DQN-Only,2.2634858568583325
DQN-Only,2.1446336417837237
DQN-Only,2.8070118535898665
DQN-Only,2.8481092325882593
DQN-Only,2.247703031921748
DQN-Only,1.956031813932878
DQN-Only,2.8632757000579856
DQN-Only,2.4721811349992038
DQN-Only,2.458138843072109
DQN-Only,2.3694842834944367
DQN-Only,2.1152707817807843
DQN-Only,2.223949443972414
DQN-Only,2.5303037879165355
DQN-Only,2.2143250507620067
DQN-Only,2.4615817747330357
DQN-Only,2.3437530540656377
DQN-Only,2.043226135734781
DQN-Only,2.795213484499967
DQN-Only,2.5068044460593963
DQN-Only,2.432845867392626
DQN-Only,2.495849958803278
DQN-Only,1.8365560082003158
DQN-Only,2.201515167743344
DQN-Only,1.911134008248143
DQN-Only,2.375011890517402
DQN-Only,2.4315161470049915
DQN-Only,2.379687942035852
DQN-Only,2.670947834256738
DQN-Only,1.9195434982519801
DQN-Only,2.115570326958443
DQN-Only,2.4563489182537963
DQN-Only,2.4141134133553734
DQN-Only,1.9706270502060295
DQN-Only,2.6759855869285887
DQN-Only,2.7733367719938107
DQN-Only,2.4595048316434185
DQN-Only,1.916252751284437
DQN-Only,2.384850848905092
DQN-Only,2.4355681925092307
DQN-Only,2.263666677563864
DQN-Only,2.7183062915651734
DQN-Only,2.3074444240929477
DQN-Only,2.9309554930190616
DQN-Only,2.559899313841017
DQN-Only,2.4175233004933405
DQN-Only,2.5984560094273177
DQN-Only,2.769872584695399
DQN-Only,2.5924538064982148
DQN-Only,2.3187055273151804
DQN-Only,2.15469438895413
DQN-Only,2.0249122596960487
DQN-Only,1.6546460739532283
DQN-Only,2.3889247331875336
DQN-Only,2.2311423656162126
DQN-Only,2.246176705981293
DQN-Only,2.6289031956408593
DQN-Only,2.308530039014558
DQN-Only,2.872145104427449
DQN-Only,2.1790735673037944
DQN-Only,2.067356913592288
DQN-Only,1.9868557060823548
DQN-Only,2.542948497001495
DQN-Only,2.663337284477082
DQN-Only,2.173093913130551
DQN-Only,2.0412336572427683
DQN-Only,2.769701563154681
DQN-Only,1.9327271520073994
DQN-Only,2.623669825944967
DQN-Only,2.179668434021345
DQN-Only,2.4515043762765405
DQN-Only,2.642399619627631
DQN-Only,2.4737327380642284
DQN-Only,2.2570920975688407
DQN-Only,2.7320241109489247
DQN-Only,2.421179668888245
DQN-Only,3.374048669279804
DQN-Only,1.8611925694150635
DQN-Only,1.8570445059152427
DQN-Only,2.6191883674757896
DQN-Only,2.3310842725688063
DQN-Only,2.562564718203967
DQN-Only,2.0315746461227926
DQN-Only,2.355200475979285
DQN-Only,2.468414748697419
DQN-Only,2.1873259950848185
DQN-Only,2.4050977814007877
DQN-Only,1.9576834484094041
DQN-Only,2.4508662585680474
DQN-Only,2.745881805243248
DQN-Only,1.9924881075633492
DQN-Only,1.9755347009997895
DQN-Only,2.6741298346881286
DQN-Only,1.9705689031215674
DQN-Only,2.5760407547558053
DQN-Only,2.3555418548537586
DQN-Only,2.2226755984540207
DQN-Only,2.751800171704082
DQN-Only,2.6006239046035007
DQN-Only,2.418544148424357
DQN-Only,1.7355312415929056
DQN-Only,2.5400008435654144
DQN-Only,2.0393025328300216
DQN-Only,2.2778359486562416
DQN-Only,2.342059406415009
DQN-Only,2.8727554717999713
DQN-Only,2.2688896301278607
DQN-Only,1.9404856684363185
DQN-Only,2.7526759532972442
DQN-Only,2.5437856059715
DQN-Only,2.5542436060266818
DQN-Only,2.7579477753909942
DQN-Only,2.823877044696141
DQN-Only,2.0896010748710507
DQN-Only,1.9494100774301255
DQN-Only,2.576565363580897
DQN-Only,2.266299177440576
DQN-Only,2.2917647367492116
DQN-Only,2.0250352344740095
DQN-Only,2.5039581697131745
DQN-Only,2.452918433606075
DQN-Only,2.2963361372692783
DQN-Only,1.9501534968639438
DQN-Only,2.6795293280888517
DQN-Only,2.411801825914046
DQN-Only,2.6538905194278724
DQN-Only,1.749474083575418
DQN-Only,2.355955941352089
DQN-Only,2.1386948145264713
DQN-Only,2.3501501581965223
DQN-Only,2.604853526777582
DQN-Only,2.443881220428013
DQN-Only,2.3450887233316395
DQN-Only,2.3435887461563496
DQN-Only,1.9020179380999553
DQN-Only,2.0854356904888607
DQN-Only,2.6548575425073038
DQN-Only,2.1980452576145963
DQN-Only,2.6602296677713944
DQN-Only,2.5720449586829295
DQN-Only,2.5868807949912216
DQN-Only,2.4334823606548617
DQN-Only,2.2175688881021354
DQN-Only,2.2975565015092885
DQN-Only,2.519820360884745
DQN-Only,1.7431275539051914
DQN-Only,2.689252411049888
DQN-Only,2.1995664603493066
DQN-Only,2.315771408096057
DQN-Only,2.3181923588958
DQN-Only,2.3288150115090835
DQN-Only,1.9711294151164611
DQN-Only,2.382604389457052
DQN-Only,2.506897588665881
DQN-Only,1.7659180155999763
DQN-Only,1.9747393592624638
DQN-Only,2.5915589920478594
DQN-Only,2.5393110380627166
DQN-Only,2.42388653886965
DQN-Only,2.1484528148475266
DQN-Only,2.540944020961027
DQN-Only,2.002225486007697
DQN-Only,2.301436039135022
DQN-Only,1.973136783318874
DQN-Only,2.294509854455708
DQN-Only,2.050666243037938
DQN-Only,2.552231689715519
DQN-Only,2.46163745808446
DQN-Only,2.1797823770655915
DQN-Only,2.646156019985547
DQN-Only,2.0714666478286294
DQN-Only,2.330092121254162
DQN-Only,2.167358171243318
DQN-Only,2.5484579924668904
DQN-Only,2.52067864153005
DQN-Only,2.70558939628487
DQN-Only,2.363302033160504
DQN-Only,1.5089452302800348
DQN-Only,2.219012133698613
DQN-Only,2.7795249252602834
DQN-Only,2.248741504459967
DQN-Only,1.8015558326650924
DQN-Only,2.4661723847097865
DQN-Only,2.4871558717544318
DQN-Only,2.135802526829944
DQN-Only,2.270712851290112
DQN-Only,2.102079300855727
DQN-Only,2.4867375715118056
DQN-Only,2.355893125550783
DQN-Only,2.012650334079069
DQN-Only,2.3373200933160025
DQN-Only,2.134166756239298
DQN-Only,2.750265842817755
DQN-Only,2.590950323484921
DQN-Only,2.305663960225271
DQN-Only,2.3627628146101696
DQN-Only,2.624668364804984
DQN-Only,2.2912502026588477
DQN-Only,2.5529566208693475
DQN-Only,2.754850025173525
DQN-Only,2.2021603159095173
DQN-Only,2.8022375443381393
DQN-Only,2.720516822854042
DQN-Only,2.409795311708564
DQN-Only,2.2153495098682816
DQN-Only,2.4063001198948712
DQN-Only,2.271344148437513
DQN-Only,2.117389662852857
DQN-Only,2.489462874847826
DQN-Only,2.0525943767493606
DQN-Only,2.2449338711318902
DQN-Only,2.248627204378929
DQN-Only,1.9566351445387191
DQN-Only,2.524898944090842
DQN-Only,2.2758826782470343
DQN-Only,2.704715201474505
DQN-Only,2.2713014367931863
DQN-Only,2.225828074712815
DQN-Only,2.085976325670814
DQN-Only,2.3509594010530255
DQN-Only,2.3525456476033564
DQN-Only,2.548288099253566
DQN-Only,2.358818932485601
DQN-Only,2.9279720889117202
DQN-Only,2.468105807765107
DQN-Only,2.062896174736653
DQN-Only,2.0391294428952538
DQN-Only,2.4901711292518764
DQN-Only,2.0540534654295803
DQN-Only,2.5070323031790163
DQN-Only,2.591495443837802
DQN-Only,2.5982636030705946
DQN-Only,2.0959322201366315
DQN-Only,2.5987491059252665
DQN-Only,2.4305830581286387
DQN-Only,2.169309806151346
DQN-Only,2.2952401582502677
DQN-Only,2.472335356471597
DQN-Only,2.151063411730911
DQN-Only,2.424762134240378
DQN-Only,2.7459250271498505
DQN-Only,2.610706961403981
DQN-Only,2.363021723138842
DQN-Only,2.4057472445176744
DQN-Only,2.1889119270073083
DQN-Only,2.196821088848787
DQN-Only,1.9083552802226411
DQN-Only,2.410511609410466
DQN-Only,2.531645559592368
DQN-Only,2.3201071492201994
DQN-Only,2.093647366006305
DQN-Only,2.3585688759282197
DQN-Only,2.716767490640917
DQN-Only,2.5921532485095065
DQN-Only,2.3317235986094924
DQN-Only,2.914918456810384
DQN-Only,3.097799730761074
DQN-Only,2.2051759538380313
DQN-Only,2.270955557097779
DQN-Only,2.5346874288270462
DQN-Only,2.083636236107832
DQN-Only,2.578436892755207
DQN-Only,2.368492128323983
DQN-Only,2.4443560878479267
DQN-Only,2.1784170532927623
DQN-Only,2.1188128973694877
DQN-Only,1.7824812971709219
DQN-Only,2.7569264757253036
DQN-Only,2.6043581612075726
DQN-Only,2.529079208957556
DQN-Only,2.4378099831669577
DQN-Only,1.692972850390438
DQN-Only,2.129090790054361
DQN-Only,2.268092468219142
DQN-Only,2.036357944215746
DQN-Only,1.8644590350540502
DQN-Only,2.065556511916941
DQN-Only,2.3537993399661516
DQN-Only,2.353871234010788
DQN-Only,2.5948324117697115
DQN-Only,2.919340860010749
DQN-Only,2.532561834843517
DQN-Only,2.2907056487729194
DQN-Only,2.8455316845869216
DQN-Only,1.895792251036722
DQN-Only,1.756260857908373
DQN-Only,2.0910080663976736
DQN-Only,2.5680622353698435
DQN-Only,2.387331718767799
DQN-Only,2.023166703485324
DQN-Only,2.135831854461116
DQN-Only,1.9913914330621403
DQN-Only,1.991384438500854
DQN-Only,2.7755370231501604
DQN-Only,2.2997234607749113
DQN-Only,2.836898650399951
DQN-Only,2.0900839625184746
DQN-Only,2.477907903714449
DQN-Only,2.4037648110168903
DQN-Only,2.5870145856981153
DQN-Only,2.4114772201517782
DQN-Only,2.61661141683091
DQN-Only,2.4956186895927503
DQN-Only,2.033570853311855
DQN-Only,2.5457463058512113
DQN-Only,2.311049792167551
DQN-Only,2.121897142172014
DQN-Only,2.5348689596975875
DQN-Only,2.598773640224268
DQN-Only,2.2042149018621258
DQN-Only,2.2415613709404183
DQN-Only,1.9504966193899063
DQN-Only,1.8332326225034348
DQN-Only,2.27195983019088
DQN-Only,2.562408898587031
DQN-Only,2.1790269930105772
DQN-Only,2.7409244608175483
DQN-Only,2.2824152230936217
DQN-Only,2.283556581505316
DQN-Only,2.258823047681168
DQN-Only,2.6156311947223903
DQN-Only,2.0707379118587284
DQN-Only,2.3037879850149747
DQN-Only,2.1862979556575763
