algorithm,latency_ms
FL-Only,310.994873338297
FL-Only,222.061699530895
FL-Only,226.67261214361395
FL-Only,194.89782013464847
FL-Only,200.39806646385608
FL-Only,261.5444162456108
FL-Only,199.39439149396443
FL-Only,275.3516576797695
FL-Only,217.8183920742401
FL-Only,195.26561396020546
FL-Only,223.35982499924432
FL-Only,258.8049948620085
FL-Only,233.6285162608282
FL-Only,246.40261485164473
FL-Only,273.54450593527946
FL-Only,289.3792795162949
FL-Only,232.28609234783332
FL-Only,202.1868973613775
FL-Only,248.11987363582315
FL-Only,264.29663303026695
FL-Only,185.11026245515004
FL-Only,208.485059822689
FL-Only,215.51333726551943
FL-Only,236.47929026246456
FL-Only,213.79760995130178
FL-Only,273.98866972897287
FL-Only,179.18953874020488
FL-Only,180.2315334150286
FL-Only,231.31055872803003
FL-Only,237.7982350302659
FL-Only,185.35960121281775
FL-Only,220.12329745144984
FL-Only,228.55720348581735
FL-Only,228.87478417209203
FL-Only,251.22714081486095
FL-Only,217.87526573863397
FL-Only,305.5912883003392
FL-Only,265.0163902290765
FL-Only,211.9083456537058
FL-Only,248.87497122807048
FL-Only,250.0846280628298
FL-Only,294.80358045440903
FL-Only,220.3843204144296
FL-Only,276.4608866065435
FL-Only,246.7160335070816
FL-Only,306.1542271743994
FL-Only,297.9265495582157
FL-Only,253.0761514882966
FL-Only,234.24641253834153
FL-Only,265.77084229685767
FL-Only,237.60154888778618
FL-Only,313.8925913451117
FL-Only,248.2172732052575
FL-Only,228.36865206697368
FL-Only,226.15578147096906
FL-Only,195.265541006853
FL-Only,267.8189242518262
FL-Only,211.3795406917804
FL-Only,290.0240783396976
FL-Only,191.9896627859355
FL-Only,250.21689940790327
FL-Only,292.1591740983956
FL-Only,156.75787035043092
FL-Only,327.7488872954796
FL-Only,227.5633069148775
FL-Only,250.7849106686477
FL-Only,268.4294182461701
FL-Only,274.7712913007377
FL-Only,256.229241468647
FL-Only,285.8927679319611
FL-Only,266.2818992297943
FL-Only,317.19612674132446
FL-Only,266.4154292570385
FL-Only,325.5500563152066
FL-Only,281.9442324497439
FL-Only,170.96424484350123
FL-Only,352.0552098139015
FL-Only,221.45189155243403
FL-Only,306.3173046232711
FL-Only,246.09853116789697
FL-Only,288.50470056170576
FL-Only,216.77236465450244
FL-Only,270.6555262666731
FL-Only,234.61918763882937
FL-Only,309.7391275751854
FL-Only,262.9853948640974
FL-Only,283.3736482933642
FL-Only,156.27284826960414
FL-Only,241.49152012866637
FL-Only,261.83261703739015
FL-Only,254.16821116402798
FL-Only,284.40744576243185
FL-Only,229.99792594936437
FL-Only,247.00027130641985
FL-Only,293.4302973410147
FL-Only,151.57375085874037
FL-Only,269.16337056717197
FL-Only,231.31072213426432
FL-Only,207.59495689330151
FL-Only,258.7983131953152
FL-Only,295.3255031691549
FL-Only,287.6048970908514
FL-Only,239.46036573282822
FL-Only,280.9053795141989
FL-Only,280.5907838362796
FL-Only,241.41777790978017
FL-Only,216.58369736848348
FL-Only,218.9554047239845
FL-Only,279.3519873035936
FL-Only,243.27198063777968
FL-Only,202.10652899104588
FL-Only,175.92062374412586
FL-Only,279.10508953595155
FL-Only,222.58208468716683
FL-Only,258.5458979818952
FL-Only,295.8279831898341
FL-Only,191.33409644900712
FL-Only,243.14936739897337
FL-Only,238.00154000502636
FL-Only,260.5694579007464
FL-Only,295.80555993523785
FL-Only,190.49247559884128
FL-Only,268.36171589693646
FL-Only,287.2924747747418
FL-Only,237.3585403777719
FL-Only,239.36467329138193
FL-Only,262.1564241283818
FL-Only,259.13750019348134
FL-Only,268.87645690205204
FL-Only,268.0125015824499
FL-Only,204.7391354697583
FL-Only,285.60092640590267
FL-Only,292.8381096497998
FL-Only,252.62939864130223
FL-Only,183.73963243146366
FL-Only,240.2954260539963
FL-Only,252.9706409545633
FL-Only,198.07139025074048
FL-Only,230.23433939334245
FL-Only,187.2158551100998
FL-Only,269.8989812244442
FL-Only,251.8041679109841
FL-Only,177.52289024261597
FL-Only,259.4100593248612
FL-Only,242.68313315699805
FL-Only,266.1729855929306
FL-Only,228.94717021602747
FL-Only,212.139344569536
FL-Only,213.3953703152299
FL-Only,222.9350211215154
FL-Only,245.77182895982293
FL-Only,251.06629708241647
FL-Only,237.1804850098678
FL-Only,227.64389849114272
FL-Only,230.59246601177526
FL-Only,347.81671620578425
FL-Only,213.40026878857344
FL-Only,222.1231476496061
FL-Only,380.04801844309407
FL-Only,262.26154540088265
FL-Only,188.42079269794849
FL-Only,279.5501753630678
FL-Only,207.68840554275295
FL-Only,282.27152182000896
FL-Only,236.35054654580205
FL-Only,226.9683701709343
FL-Only,310.9757637219309
FL-Only,268.22245545902905
FL-Only,284.8925669354175
FL-Only,262.8317068603178
FL-Only,226.77777452448296
FL-Only,270.06553123058654
FL-Only,294.5778311000629
FL-Only,250.52425978421968
FL-Only,318.86734677820675
FL-Only,279.8699753312783
FL-Only,253.69128454063608
FL-Only,255.31094777173053
FL-Only,250.6267222876726
FL-Only,193.69920979060535
FL-Only,241.3070399718472
FL-Only,254.06864589898785
FL-Only,227.9405100280723
FL-Only,258.8447577668925
FL-Only,245.87360710455957
FL-Only,276.7213675350495
FL-Only,272.187607623695
FL-Only,251.85328479097848
FL-Only,188.94427145661808
FL-Only,318.419632285928
FL-Only,239.18246905858314
FL-Only,241.6836553984996
FL-Only,230.9566452033251
FL-Only,224.975122101313
FL-Only,308.3063799680215
FL-Only,301.82781713582926
FL-Only,263.2201295466845
FL-Only,240.59249366834027
FL-Only,270.3838373855639
FL-Only,248.0256762525443
FL-Only,237.20086034875294
FL-Only,258.86234278175954
FL-Only,226.91253237523676
FL-Only,255.34283482414074
FL-Only,253.37305795048707
FL-Only,269.7203768715749
FL-Only,219.61538474350004
FL-Only,274.11559046793815
FL-Only,207.8412287890293
FL-Only,221.52476728352923
FL-Only,223.31407257502448
FL-Only,201.0458773326792
FL-Only,286.6421536188122
FL-Only,205.2688484762183
FL-Only,216.34443016632645
FL-Only,296.4717161299523
FL-Only,221.60610922400033
FL-Only,237.28614990933804
FL-Only,203.50681096242204
FL-Only,279.15099951253006
FL-Only,279.71618601183366
FL-Only,275.2967820690613
FL-Only,267.0387229559517
FL-Only,248.01715355179854
FL-Only,223.50055665554265
FL-Only,211.58625842669315
FL-Only,297.8861265972285
FL-Only,276.3569751407902
FL-Only,216.5745266847826
FL-Only,246.6331024971485
FL-Only,232.69528118761446
FL-Only,198.74336106606424
FL-Only,252.28370644147338
FL-Only,227.96480076619298
FL-Only,205.9459966818769
FL-Only,184.35556528018776
FL-Only,180.8840564915675
FL-Only,229.7715287645198
FL-Only,241.51110621257845
FL-Only,209.11266678334505
FL-Only,271.6803165339463
FL-Only,242.31259178689854
FL-Only,268.6522977345447
FL-Only,237.500657602304
FL-Only,212.72817695650866
FL-Only,249.67882041668318
FL-Only,193.2303450072488
FL-Only,267.11697934610254
FL-Only,206.57688253296152
FL-Only,282.6475335878714
FL-Only,231.1233144040815
FL-Only,288.5638741687066
FL-Only,198.97244926787909
FL-Only,217.21144227011837
FL-Only,260.6183328207914
FL-Only,292.990380830497
FL-Only,313.33096524091184
FL-Only,246.6960127109158
FL-Only,320.347570862257
FL-Only,233.12375345715733
FL-Only,290.0494725168819
FL-Only,206.3705791246685
FL-Only,262.2282207813934
FL-Only,148.99058532488573
FL-Only,199.0147685222219
FL-Only,264.13374872131135
FL-Only,191.19000705977854
FL-Only,262.5049340423566
FL-Only,282.1647829533069
FL-Only,224.4458720985506
FL-Only,205.27292881735787
FL-Only,225.5583487499557
FL-Only,205.4016949134484
FL-Only,240.85024412134737
FL-Only,249.18571562041134
FL-Only,232.45358495303083
FL-Only,313.6487288476597
FL-Only,215.50444339283402
FL-Only,302.0487603494678
FL-Only,202.30919131120334
FL-Only,247.98388036760352
FL-Only,293.50732175047085
FL-Only,291.38564324238604
FL-Only,227.76942619429036
FL-Only,267.7578585229252
FL-Only,262.26834243023325
FL-Only,222.86249367769767
FL-Only,270.25394742307105
FL-Only,321.3621790541473
FL-Only,264.33972726756787
FL-Only,268.2206115418975
FL-Only,272.558354106229
FL-Only,185.09995909843923
FL-Only,263.86921160145783
FL-Only,203.3128574316204
FL-Only,220.8146354313902
FL-Only,333.6396130287286
FL-Only,234.6162740039888
FL-Only,214.65286172393667
FL-Only,292.2558857349571
FL-Only,206.14524288346254
FL-Only,226.65581508822322
FL-Only,296.21113888743287
FL-Only,246.75347017762633
FL-Only,180.9745211498123
FL-Only,267.30357418722735
FL-Only,228.74489883609314
FL-Only,308.13391094774005
FL-Only,220.1463351470005
FL-Only,288.10026492276296
FL-Only,317.8036193269943
FL-Only,210.11132782372562
FL-Only,237.07826614891408
FL-Only,260.93363623992246
FL-Only,209.84882414527885
FL-Only,256.08209281502104
FL-Only,235.77826821225432
FL-Only,234.95222956467202
FL-Only,247.00647410103258
FL-Only,247.92185333872112
FL-Only,251.71911153211767
FL-Only,220.44811983627184
FL-Only,222.2379593016601
FL-Only,240.13790885818196
FL-Only,243.1649367093324
FL-Only,227.0071770621887
FL-Only,258.28152532552673
FL-Only,170.59476830431691
FL-Only,215.05088338473297
FL-Only,233.52295912568297
FL-Only,209.8992773317452
FL-Only,311.7971186071645
FL-Only,245.77333571572302
FL-Only,252.24755680726204
FL-Only,225.1875409734161
FL-Only,244.3530642647086
FL-Only,195.1746079635879
FL-Only,238.03750152010198
FL-Only,206.58265442757403
FL-Only,233.62645302499735
FL-Only,140.0434207815976
FL-Only,198.75186845381546
FL-Only,305.02098258508767
FL-Only,279.04630771340925
FL-Only,299.0806127725245
FL-Only,301.89657205650786
FL-Only,272.59248439074355
FL-Only,226.43238389945546
FL-Only,202.47271120310947
FL-Only,292.01652882343757
FL-Only,247.647286949883
FL-Only,347.2549354716582
FL-Only,230.03098298355908
FL-Only,325.8887300459997
FL-Only,238.57153658147405
FL-Only,299.7779924876067
FL-Only,314.56436122653065
FL-Only,203.0590529445908
FL-Only,225.1150787900744
FL-Only,202.64785174636023
FL-Only,194.57227598141284
FL-Only,272.34974087152295
FL-Only,236.93823681979012
FL-Only,247.14701925079558
FL-Only,267.8058045339045
FL-Only,168.84713981768851
FL-Only,297.75740616223925
FL-Only,230.6871393030634
FL-Only,266.82845355575216
FL-Only,270.4492264083704
FL-Only,301.20265899131743
FL-Only,240.70084710089563
FL-Only,157.93086417923985
FL-Only,247.342232151596
FL-Only,253.22898118462564
FL-Only,202.5953047752552
FL-Only,251.0471168317505
FL-Only,230.19824417622203
FL-Only,189.94708807941709
FL-Only,272.53088069538063
FL-Only,221.88726881319036
FL-Only,228.33845219578018
FL-Only,226.03426726122953
FL-Only,295.65462249603
FL-Only,243.32243736729092
FL-Only,248.24309264237868
FL-Only,226.9339176701577
FL-Only,263.9775397124511
FL-Only,300.32203998647753
FL-Only,271.56229351694674
FL-Only,273.1615454147291
FL-Only,269.8554384412582
FL-Only,188.4100516242423
FL-Only,209.07912790033532
FL-Only,236.59551686243583
FL-Only,215.23957425777775
FL-Only,201.35398198500408
FL-Only,168.2407946243065
FL-Only,189.79230226150023
FL-Only,234.48245214895337
FL-Only,242.15351896042574
FL-Only,212.4847951786464
FL-Only,248.23593372001227
FL-Only,227.21282072275656
FL-Only,289.71351708232777
FL-Only,238.37334367498167
FL-Only,273.5495661374703
FL-Only,253.3317642540824
FL-Only,187.51508739099376
FL-Only,241.2830147947758
FL-Only,194.33941192752397
FL-Only,240.56704563310623
FL-Only,214.44963649354173
FL-Only,260.66048437287714
FL-Only,189.96347216388574
FL-Only,245.60277483645692
FL-Only,268.4690388850909
FL-Only,282.21141834166883
FL-Only,213.66912192674687
FL-Only,245.72778986049417
FL-Only,252.55002588937452
FL-Only,308.4321774612535
FL-Only,184.2654675092444
FL-Only,207.644795652087
FL-Only,359.9829622021793
FL-Only,233.80301135780505
FL-Only,167.46925379396575
FL-Only,221.1154441227252
FL-Only,131.47619791996115
FL-Only,254.8777492107023
FL-Only,278.201175171407
FL-Only,207.6218425770811
FL-Only,225.70031918768822
FL-Only,282.8698203701254
FL-Only,173.24116594131112
FL-Only,190.81558029981863
FL-Only,235.64727754965878
FL-Only,214.15427166386044
FL-Only,232.9514572035829
FL-Only,193.1862369043326
FL-Only,253.7868529227818
FL-Only,238.88144350762047
FL-Only,267.51681026355436
FL-Only,253.216379519692
FL-Only,253.47429297233697
FL-Only,185.70139846426534
FL-Only,265.19625361743977
FL-Only,231.43447752601787
FL-Only,238.16946938636568
FL-Only,287.9788394320232
FL-Only,215.5031421828073
FL-Only,300.39855746681906
FL-Only,304.2234872742968
FL-Only,275.86416193193924
FL-Only,204.79454675853572
FL-Only,155.3619769292958
FL-Only,289.2322314846576
FL-Only,249.56678751457426
FL-Only,214.44690369632005
FL-Only,293.1160560939797
FL-Only,209.6760858840098
FL-Only,227.60963441253136
FL-Only,266.52050493699676
FL-Only,199.34228390379002
FL-Only,240.51128270611025
FL-Only,289.6546245404478
FL-Only,253.65554048846633
FL-Only,296.1444798097709
FL-Only,291.47769667824593
FL-Only,245.3172717112864
FL-Only,149.1936035693471
FL-Only,199.66333589617244
FL-Only,276.2966986077641
FL-Only,181.43969176830322
FL-Only,231.60560386793506
FL-Only,258.87770516125033
FL-Only,305.2523985262219
FL-Only,221.42419244536902
FL-Only,218.6170039275917
FL-Only,242.84972357368449
FL-Only,259.3874317622142
FL-Only,238.67588007676014
FL-Only,288.0200023043182
FL-Only,212.23510284583264
FL-Only,249.92659826854077
FL-Only,263.2537211201278
FL-Only,228.59045479385986
FL-Only,279.4281073989586
FL-Only,251.10730019093634
FL-Only,277.34267423924325
FL-Only,252.9582684300021
FL-Only,260.43258743097635
FL-Only,219.07193796917642
FL-Only,219.13836008715984
FL-Only,295.20025567707984
FL-Only,271.0559282253336
FL-Only,203.05842818488154
FL-Only,252.4154004108481
FL-Only,147.67518180504754
FL-Only,221.46845328832393
FL-Only,284.40213474141615
FL-Only,239.86903086284246
FL-Only,249.83441945630727
FL-Only,121.32836889267134
FL-Only,228.9176016564178
FL-Only,258.8691611769157
FL-Only,264.07688489133193
FL-Only,284.45658416470894
FL-Only,236.37943217728943
FL-Only,238.20811168240988
FL-Only,190.38318539419564
FL-Only,236.61461689389887
FL-Only,193.27542244169027
FL-Only,169.23732508797792
FL-Only,200.50764582546628
FL-Only,306.85608121996285
FL-Only,233.90699073795565
FL-Only,254.014971883958
FL-Only,223.9466537008797
FL-Only,171.5874082024722
FL-Only,283.380638122118
FL-Only,155.93987626592087
FL-Only,222.253500251542
FL-Only,242.7607898851475
FL-Only,254.45007538062407
FL-Only,215.21474621431634
FL-Only,169.64357919474605
FL-Only,212.15517501424705
FL-Only,214.30092250759384
FL-Only,213.30316669864172
FL-Only,284.7724021985117
FL-Only,195.24228609629517
FL-Only,257.34015025196453
FL-Only,251.49017852593454
FL-Only,284.3786581763385
FL-Only,239.5415932587858
FL-Only,277.4363696550999
FL-Only,237.93897433814197
FL-Only,262.8100935899768
FL-Only,183.37941542286313
FL-Only,136.83059887206454
FL-Only,260.47942099619996
FL-Only,262.6785081676084
FL-Only,264.4955956592272
FL-Only,223.47776689505815
FL-Only,306.0786123406253
FL-Only,226.1450095547821
FL-Only,262.2560398065672
FL-Only,269.38008522516725
FL-Only,315.46834654971354
FL-Only,232.00178558861683
FL-Only,218.21909084460475
FL-Only,183.57603923897176
FL-Only,308.6470472731614
FL-Only,262.27784718899017
FL-Only,263.57550534166637
FL-Only,372.78487389428074
FL-Only,258.3268343886383
FL-Only,191.60482239089868
FL-Only,236.967953425288
FL-Only,205.03392123720522
FL-Only,228.76939582210633
FL-Only,228.4938262870611
FL-Only,220.93199996625097
FL-Only,187.87541728042874
FL-Only,310.2925669805642
FL-Only,257.25276982197414
FL-Only,235.75564657729024
FL-Only,276.0631510101455
FL-Only,264.31375826882504
FL-Only,256.30332004242393
FL-Only,273.0849209834399
FL-Only,250.49132449410493
FL-Only,272.47907973665525
FL-Only,275.8776043359888
FL-Only,251.6714681363449
FL-Only,235.96382576665926
FL-Only,307.7463098596103
FL-Only,225.4060368692892
FL-Only,261.04385761752116
FL-Only,261.97024484030175
FL-Only,220.00812805719093
FL-Only,211.87928220222878
FL-Only,230.49206714433612
FL-Only,224.81910901980007
FL-Only,185.21664697280653
FL-Only,218.28870161670972
FL-Only,255.91514237001707
FL-Only,296.90368695009255
FL-Only,267.73004474211893
FL-Only,138.41908556682023
FL-Only,271.29345230505044
FL-Only,222.11577677827557
FL-Only,263.5762830621983
FL-Only,244.42045437236425
FL-Only,237.09980733044006
FL-Only,240.8083351535522
FL-Only,244.08060336093902
FL-Only,300.1206038557
FL-Only,244.19393232951143
FL-Only,289.5069814604292
FL-Only,283.53614049967194
FL-Only,272.3488674509298
FL-Only,171.74862837468322
FL-Only,290.7819389026259
FL-Only,226.22604694044088
FL-Only,274.34481852406566
FL-Only,205.12615383714305
FL-Only,196.4119642245665
FL-Only,326.03193821007915
FL-Only,205.7636942596373
FL-Only,291.99037220112166
FL-Only,249.85523317889735
FL-Only,227.77507760723296
FL-Only,243.16201574246153
FL-Only,191.65512564221623
FL-Only,244.43607043602154
FL-Only,200.60764713026566
FL-Only,228.78680443312658
FL-Only,282.9372821227526
FL-Only,255.42181773886395
FL-Only,184.23100954589862
FL-Only,279.91101320346866
FL-Only,244.70890976172515
FL-Only,222.77040399521712
FL-Only,275.6137284602662
FL-Only,238.14451968394292
FL-Only,197.20788506386577
FL-Only,320.7601981694338
FL-Only,244.2912148414695
FL-Only,241.6632066162291
FL-Only,228.3906879590458
FL-Only,293.37859531776115
FL-Only,223.47998116617634
FL-Only,181.6558257887242
FL-Only,217.17421586226487
FL-Only,299.3977586186465
FL-Only,279.1174186197418
FL-Only,234.54435824094568
FL-Only,301.30346080725946
FL-Only,275.6656313816972
FL-Only,234.0698360909811
FL-Only,238.19769594085574
FL-Only,258.5020270097628
FL-Only,210.89263506378356
FL-Only,245.18470768588338
FL-Only,257.6490479491449
FL-Only,175.8343842170499
FL-Only,237.2378667747162
FL-Only,232.5746964000068
FL-Only,287.1507888183732
FL-Only,169.37562325374762
FL-Only,229.35825319214786
FL-Only,225.24805945805193
FL-Only,284.36290952078565
FL-Only,243.2145906560394
FL-Only,318.6398804717471
FL-Only,272.15074865816183
FL-Only,228.18085723822972
FL-Only,254.8260065589173
FL-Only,230.48317881585223
FL-Only,280.23523971010724
FL-Only,190.3798937550685
FL-Only,211.22846496057534
FL-Only,263.6832866607518
FL-Only,295.2560143976685
FL-Only,154.71928755829285
FL-Only,301.353319855607
FL-Only,239.25445973445176
FL-Only,167.76112656057632
FL-Only,121.92915848253712
FL-Only,182.29517130186053
FL-Only,244.19210091033852
FL-Only,242.29818044983574
FL-Only,270.9612178230817
FL-Only,222.47102572000048
FL-Only,199.570337595707
FL-Only,228.06345810590338
FL-Only,246.37802176337468
FL-Only,254.46168459316638
FL-Only,212.64424732983136
FL-Only,281.95931471374973
FL-Only,219.52273235931463
FL-Only,209.34158814467895
FL-Only,222.7619481118001
FL-Only,289.0684472038069
FL-Only,239.55534542943298
FL-Only,216.52494637413935
FL-Only,282.9704177683903
FL-Only,332.8526901378986
FL-Only,253.59698800666686
FL-Only,295.5875408954828
FL-Only,287.4791959735664
FL-Only,220.16877018200836
FL-Only,246.09200139952554
FL-Only,192.41567018213652
FL-Only,236.59736707917295
FL-Only,219.3261948658453
FL-Only,228.48167575579896
FL-Only,214.2543037134062
FL-Only,233.22903086398173
FL-Only,266.8215401368615
FL-Only,240.10083167196018
FL-Only,168.5606988920292
FL-Only,214.40905683916208
FL-Only,182.70462654511167
FL-Only,255.00646926525246
FL-Only,265.63601192622167
FL-Only,255.51847709602077
FL-Only,212.71641987472512
FL-Only,255.12101109437987
FL-Only,225.72531551347612
FL-Only,198.33275656023966
FL-Only,275.41912670806613
FL-Only,278.53913790267467
FL-Only,283.90471472442374
FL-Only,220.0577073986693
FL-Only,293.35385482041625
FL-Only,224.76312769554923
FL-Only,271.79355418307904
FL-Only,224.05258086756632
FL-Only,235.8167312864234
FL-Only,145.73170784704323
FL-Only,232.62155820890646
FL-Only,248.73468863818613
FL-Only,228.1879656880826
FL-Only,317.00371079149073
FL-Only,197.33889050166368
FL-Only,221.89316927873904
FL-Only,207.90022299058
FL-Only,221.88514386118567
FL-Only,287.2879355805689
FL-Only,305.5993035674055
FL-Only,216.26750295232338
FL-Only,215.35669074834865
FL-Only,197.55772540764949
FL-Only,298.5577008472914
FL-Only,290.9611806835684
FL-Only,240.65474620045975
FL-Only,187.7599329514179
FL-Only,191.42683481629365
FL-Only,251.9958074657683
FL-Only,267.52285465630644
FL-Only,160.28806299413293
FL-Only,231.8262936679468
FL-Only,311.3501314718527
FL-Only,236.0821225281583
FL-Only,306.0751617224156
FL-Only,271.61089128718305
FL-Only,200.54453636575033
FL-Only,233.0004769725739
FL-Only,239.72353621966718
FL-Only,205.94702570816622
FL-Only,205.23541106475142
FL-Only,306.777512276861
FL-Only,204.92821459258897
FL-Only,289.2158791327559
FL-Only,227.10413638703432
FL-Only,243.94878747478992
FL-Only,268.03562114778146
FL-Only,220.45909441090816
FL-Only,268.28407685327585
FL-Only,161.09638231851633
FL-Only,263.0280029250001
FL-Only,143.79026489256293
FL-Only,235.69928420536326
FL-Only,280.02396239805813
FL-Only,270.51410754839344
FL-Only,191.7651703625604
FL-Only,197.0437597601658
FL-Only,216.76444634677196
FL-Only,252.63485035668353
FL-Only,161.69073920820816
FL-Only,244.45783339020912
FL-Only,257.76860432580264
FL-Only,233.39547558428967
FL-Only,266.5381596901751
FL-Only,254.17269049137437
FL-Only,222.7921753646453
FL-Only,165.6162362293609
FL-Only,250.46993634440375
FL-Only,205.9239100255709
FL-Only,221.28795238067664
FL-Only,264.6440929364865
FL-Only,303.1106687208084
FL-Only,243.43953493887764
FL-Only,267.7166582942807
FL-Only,185.7763470127315
FL-Only,255.06646682079642
FL-Only,242.54385655523635
FL-Only,295.3983308056735
FL-Only,222.841202482821
FL-Only,235.0928576963428
FL-Only,288.4113931524446
FL-Only,241.22661451181938
FL-Only,199.53750336722197
FL-Only,349.61696420489505
FL-Only,200.77769670319393
FL-Only,242.34729665646952
FL-Only,259.2142143970501
FL-Only,255.9723178702757
FL-Only,237.22050813573765
FL-Only,237.42482480842136
FL-Only,235.36779348219383
FL-Only,199.24671179775373
FL-Only,333.15898779133187
FL-Only,235.98037237375155
FL-Only,269.47417070574693
FL-Only,231.2792328350542
FL-Only,230.4546894334252
FL-Only,226.32680983054433
FL-Only,181.45632269244072
FL-Only,238.41453325504847
FL-Only,228.31268617290337
FL-Only,293.03250487657584
FL-Only,195.93529517903488
FL-Only,221.33696572025093
FL-Only,208.16394086308264
FL-Only,304.1437461544842
FL-Only,209.35425376095847
FL-Only,268.0542936337716
FL-Only,284.7766204096452
FL-Only,239.00896063196825
FL-Only,188.5507489614408
FL-Only,189.0696917906887
FL-Only,280.2503266566393
FL-Only,193.31564522920584
FL-Only,261.0730910534564
FL-Only,249.68831350264446
FL-Only,260.4624318567521
FL-Only,264.3349771216814
FL-Only,206.71949783886603
FL-Only,205.0033446603956
FL-Only,274.31201249811653
FL-Only,219.19687096685973
FL-Only,132.2439118277889
FL-Only,271.59896721323844
FL-Only,202.51328718918052
FL-Only,264.15257099411537
FL-Only,302.1056958219957
FL-Only,245.68726074773986
FL-Only,285.8263990982048
FL-Only,251.30570490198429
FL-Only,310.08460245378706
FL-Only,201.45360854095864
FL-Only,244.66318580292392
FL-Only,272.59962580670015
FL-Only,237.19311796258813
FL-Only,292.24097886275945
FL-Only,227.286378880058
FL-Only,329.84421721678444
FL-Only,332.01009767516206
FL-Only,256.5649518453193
FL-Only,267.6566483945393
FL-Only,293.85852886061014
FL-Only,196.32490664233796
FL-Only,191.20799940231058
FL-Only,296.513175468163
FL-Only,256.23352738779295
FL-Only,235.71328491482862
FL-Only,245.4560554181276
FL-Only,147.17229963307318
FL-Only,237.18694510726294
FL-Only,214.12508369307784
FL-Only,282.6409369782184
FL-Only,285.7962619137443
FL-Only,268.6438895993263
FL-Only,261.2138046007648
FL-Only,183.60878330246902
FL-Only,269.21636627987186
FL-Only,270.80531576645876
FL-Only,296.05289880451795
FL-Only,331.8466023096381
FL-Only,175.60501238356403
FL-Only,229.07245014965326
FL-Only,214.56706787653656
FL-Only,252.07279472378804
FL-Only,245.5494761869396
FL-Only,235.40263500371404
FL-Only,287.1317788174481
FL-Only,199.84201734158788
FL-Only,202.31401983690316
FL-Only,203.00676388498027
FL-Only,230.22656891553453
FL-Only,194.62780114761432
FL-Only,243.0085689592299
FL-Only,238.21490202013445
FL-Only,212.7528803260377
FL-Only,280.824416416304
FL-Only,242.56047834024378
FL-Only,288.568541925304
FL-Only,237.0029561006183
FL-Only,244.00800958251446
FL-Only,221.92592140804985
FL-Only,244.71109183804512
FL-Only,274.2014835514139
FL-Only,228.13529647691777
FL-Only,266.25489046392124
FL-Only,211.6773745971246
FL-Only,276.12107318641057
FL-Only,221.22386108021098
FL-Only,279.9188748023911
FL-Only,247.50003823978025
FL-Only,307.3591030690336
FL-Only,197.68322322357744
FL-Only,184.4767522942134
FL-Only,219.73509291500176
FL-Only,188.23095113059316
FL-Only,188.30786932844063
FL-Only,270.48358117885493
FL-Only,244.828669470081
FL-Only,225.33307995512538
FL-Only,229.1345335104773
FL-Only,220.51325576262008
FL-Only,312.6651358805808
FL-Only,214.8442659866355
FL-Only,190.79251017858473
FL-Only,277.6380753169394
FL-Only,236.15401944273935
FL-Only,328.5897212415333
FL-Only,223.42556880944045
FL-Only,279.68535137002846
FL-Only,289.3700905545715
FL-Only,223.62523087971786
FL-Only,214.54024851572953
FL-Only,275.3960277681671
FL-Only,268.57056863447116
FL-Only,187.164985870852
FL-Only,198.73413891150645
FL-Only,141.00636979713178
FL-Only,269.4108610131309
FL-Only,234.26508508143445
FL-Only,238.35183274001344
FL-Only,175.65079199422402
FL-Only,199.97780352333763
FL-Only,225.40368458472977
FL-Only,217.43465039393934
FL-Only,249.8312790962229
FL-Only,268.9221931919044
FL-Only,338.0541153406931
FL-Only,244.17930176873205
FL-Only,290.7315091869748
FL-Only,210.97111614382925
FL-Only,176.3272010860104
FL-Only,230.55563248488488
FL-Only,179.4934095671561
FL-Only,245.60159985393324
FL-Only,213.00138089514473
FL-Only,164.874873143062
FL-Only,316.17703098026726
FL-Only,222.9599697626794
FL-Only,177.8576085792879
FL-Only,281.82504341079886
FL-Only,215.1268111358893
FL-Only,289.69680738131717
FL-Only,214.93083227819997
FL-Only,222.82319469922533
FL-Only,259.13810008855893
FL-Only,269.3219946088685
FL-Only,276.50783323096454
FL-Only,241.32061331209752
FL-Only,266.67328558373794
FL-Only,275.57077288386023
FL-Only,253.22333468124083
FL-Only,239.15101735616386
FL-Only,185.74290712252366
FL-Only,269.5661404279795
FL-Only,246.7291216647872
FL-Only,228.041750053621
FL-Only,297.3884209072581
FL-Only,186.45882105055406
FL-Only,312.40548892996037
FL-Only,244.0867955759869
FL-Only,258.0182453186188
FL-Only,228.8031913042589
FL-Only,176.65001058654346
FL-Only,239.27599416290303
FL-Only,258.72454118260447
FL-Only,272.7252433025063
FL-Only,236.88063886400505
FL-Only,155.10586651061885
FL-Only,181.79188487211235
FL-Only,329.13280457429505
FL-Only,200.20602466534325
FL-Only,303.50902778780755
FL-Only,206.70244376587857
FL-Only,237.51930770115743
FL-Only,270.63353864359607
FL-Only,211.37202769018418
FL-Only,310.28082056612124
FL-Only,248.10486268080484
FL-Only,263.8948846982865
FL-Only,234.02811267121584
FL-Only,272.0075317677007
FL-Only,309.73050233384436
FL-Only,239.6172765574482
FL-Only,315.9182244207187
FL-Only,219.92457185645617
FL-Only,276.3279376134201
FL-Only,265.05368778596505
FL-Only,201.18813502002286
